,date,min_volume_weekday,max_volume_weekday,mediana_volume_weekday,media_volume_weekday,desvio_padrao_weekday
555,2016-09-20,67,67,67.0,67.0,67.0
556,2016-09-20,99,99,99.0,99.0,99.0
557,2016-09-20,70,70,70.0,70.0,70.0
558,2016-09-20,122,122,122.0,122.0,122.0
559,2016-09-20,89,89,89.0,89.0,89.0
560,2016-09-20,71,71,71.0,71.0,71.0
561,2016-09-20,78,78,78.0,78.0,78.0
562,2016-09-20,62,62,62.0,62.0,62.0
563,2016-09-20,124,124,124.0,124.0,124.0
564,2016-09-20,80,80,80.0,80.0,80.0
565,2016-09-20,64,64,64.0,64.0,64.0
566,2016-09-20,79,79,79.0,79.0,79.0
567,2016-09-20,69,69,69.0,69.0,69.0
568,2016-09-20,132,132,132.0,132.0,132.0
569,2016-09-20,73,73,73.0,73.0,73.0
570,2016-09-20,73,73,73.0,73.0,73.0
571,2016-09-20,71,71,71.0,71.0,71.0
572,2016-09-20,69,69,69.0,69.0,69.0
573,2016-09-20,131,131,131.0,131.0,131.0
574,2016-09-20,87,87,87.0,87.0,87.0
575,2016-09-20,48,48,48.0,48.0,48.0
576,2016-09-20,95,95,95.0,95.0,95.0
577,2016-09-20,82,82,82.0,82.0,82.0
578,2016-09-20,122,122,122.0,122.0,122.0
579,2016-09-20,85,85,85.0,85.0,85.0
580,2016-09-20,57,57,57.0,57.0,57.0
581,2016-09-20,96,96,96.0,96.0,96.0
582,2016-09-20,76,76,76.0,76.0,76.0
583,2016-09-20,113,113,113.0,113.0,113.0
584,2016-09-20,97,97,97.0,97.0,97.0
585,2016-09-20,48,48,48.0,48.0,48.0
586,2016-09-20,95,95,95.0,95.0,95.0
587,2016-09-20,64,64,64.0,64.0,64.0
588,2016-09-20,122,122,122.0,122.0,122.0
589,2016-09-20,96,96,96.0,96.0,96.0
590,2016-09-20,38,38,38.0,38.0,38.0
591,2016-09-20,111,111,111.0,111.0,111.0
592,2016-09-20,82,82,82.0,82.0,82.0
593,2016-09-20,126,126,126.0,126.0,126.0
594,2016-09-20,84,84,84.0,84.0,84.0
595,2016-09-20,42,42,42.0,42.0,42.0
596,2016-09-20,110,110,110.0,110.0,110.0
597,2016-09-20,86,86,86.0,86.0,86.0
598,2016-09-20,116,116,116.0,116.0,116.0
599,2016-09-20,86,86,86.0,86.0,86.0
600,2016-09-20,38,38,38.0,38.0,38.0
601,2016-09-20,133,133,133.0,133.0,133.0
602,2016-09-20,85,85,85.0,85.0,85.0
603,2016-09-20,95,95,95.0,95.0,95.0
604,2016-09-20,106,106,106.0,106.0,106.0
605,2016-09-20,26,26,26.0,26.0,26.0
606,2016-09-20,78,78,78.0,78.0,78.0
607,2016-09-20,77,77,77.0,77.0,77.0
608,2016-09-20,81,81,81.0,81.0,81.0
609,2016-09-20,90,90,90.0,90.0,90.0
610,2016-09-20,29,29,29.0,29.0,29.0
611,2016-09-20,60,60,60.0,60.0,60.0
612,2016-09-20,60,60,60.0,60.0,60.0
613,2016-09-20,100,100,100.0,100.0,100.0
614,2016-09-20,84,84,84.0,84.0,84.0
615,2016-09-20,20,20,20.0,20.0,20.0
616,2016-09-20,53,53,53.0,53.0,53.0
617,2016-09-20,56,56,56.0,56.0,56.0
618,2016-09-20,63,63,63.0,63.0,63.0
619,2016-09-20,88,88,88.0,88.0,88.0
620,2016-09-20,17,17,17.0,17.0,17.0
621,2016-09-20,44,44,44.0,44.0,44.0
622,2016-09-20,61,61,61.0,61.0,61.0
623,2016-09-20,59,59,59.0,59.0,59.0
624,2016-09-20,53,53,53.0,53.0,53.0
625,2016-09-20,29,29,29.0,29.0,29.0
626,2016-09-20,52,52,52.0,52.0,52.0
627,2016-09-20,27,27,27.0,27.0,27.0
628,2016-09-20,52,52,52.0,52.0,52.0
629,2016-09-20,52,52,52.0,52.0,52.0
630,2016-09-20,21,21,21.0,21.0,21.0
631,2016-09-20,49,49,49.0,49.0,49.0
632,2016-09-20,40,40,40.0,40.0,40.0
633,2016-09-20,48,48,48.0,48.0,48.0
634,2016-09-20,50,50,50.0,50.0,50.0
635,2016-09-20,12,12,12.0,12.0,12.0
636,2016-09-20,34,34,34.0,34.0,34.0
637,2016-09-20,35,35,35.0,35.0,35.0
638,2016-09-20,62,62,62.0,62.0,62.0
639,2016-09-20,62,62,62.0,62.0,62.0
640,2016-09-20,16,16,16.0,16.0,16.0
641,2016-09-20,42,42,42.0,42.0,42.0
642,2016-09-20,31,31,31.0,31.0,31.0
643,2016-09-20,55,55,55.0,55.0,55.0
644,2016-09-20,48,48,48.0,48.0,48.0
645,2016-09-20,16,16,16.0,16.0,16.0
646,2016-09-20,37,37,37.0,37.0,37.0
647,2016-09-20,30,30,30.0,30.0,30.0
648,2016-09-20,45,45,45.0,45.0,45.0
649,2016-09-20,49,49,49.0,49.0,49.0
650,2016-09-20,17,17,17.0,17.0,17.0
651,2016-09-20,41,41,41.0,41.0,41.0
652,2016-09-20,27,27,27.0,27.0,27.0
653,2016-09-20,47,47,47.0,47.0,47.0
654,2016-09-20,29,29,29.0,29.0,29.0
655,2016-09-20,29,29,29.0,29.0,29.0
656,2016-09-20,42,42,42.0,42.0,42.0
657,2016-09-20,21,21,21.0,21.0,21.0
658,2016-09-20,38,38,38.0,38.0,38.0
659,2016-09-20,44,44,44.0,44.0,44.0
660,2016-09-20,37,37,37.0,37.0,37.0
661,2016-09-20,39,39,39.0,39.0,39.0
662,2016-09-20,5,5,5.0,5.0,5.0
663,2016-09-20,32,32,32.0,32.0,32.0
664,2016-09-20,38,38,38.0,38.0,38.0
665,2016-09-20,30,30,30.0,30.0,30.0
666,2016-09-20,32,32,32.0,32.0,32.0
667,2016-09-20,5,5,5.0,5.0,5.0
668,2016-09-20,27,27,27.0,27.0,27.0
669,2016-09-20,23,23,23.0,23.0,23.0
670,2016-09-20,17,17,17.0,17.0,17.0
671,2016-09-20,30,30,30.0,30.0,30.0
672,2016-09-20,6,6,6.0,6.0,6.0
673,2016-09-20,22,22,22.0,22.0,22.0
674,2016-09-20,33,33,33.0,33.0,33.0
675,2016-09-20,19,19,19.0,19.0,19.0
676,2016-09-20,24,24,24.0,24.0,24.0
677,2016-09-20,29,29,29.0,29.0,29.0
678,2016-09-20,34,34,34.0,34.0,34.0
679,2016-09-20,20,20,20.0,20.0,20.0
680,2016-09-20,12,12,12.0,12.0,12.0
681,2016-09-20,5,5,5.0,5.0,5.0
682,2016-09-20,13,13,13.0,13.0,13.0
683,2016-09-20,10,10,10.0,10.0,10.0
684,2016-09-20,7,7,7.0,7.0,7.0
685,2016-09-20,22,22,22.0,22.0,22.0
686,2016-09-20,7,7,7.0,7.0,7.0
687,2016-09-20,27,27,27.0,27.0,27.0
688,2016-09-20,20,20,20.0,20.0,20.0
689,2016-09-20,11,11,11.0,11.0,11.0
690,2016-09-20,14,14,14.0,14.0,14.0
691,2016-09-20,5,5,5.0,5.0,5.0
692,2016-09-20,23,23,23.0,23.0,23.0
693,2016-09-20,13,13,13.0,13.0,13.0
694,2016-09-21,12,12,12.0,12.0,12.0
695,2016-09-21,97,97,97.0,97.0,97.0
696,2016-09-21,2,2,2.0,2.0,2.0
697,2016-09-21,19,19,19.0,19.0,19.0
698,2016-09-21,124,124,124.0,124.0,124.0
699,2016-09-21,6,6,6.0,6.0,6.0
700,2016-09-21,64,64,64.0,64.0,64.0
701,2016-09-21,2,2,2.0,2.0,2.0
702,2016-09-21,17,17,17.0,17.0,17.0
703,2016-09-21,116,116,116.0,116.0,116.0
704,2016-09-21,7,7,7.0,7.0,7.0
705,2016-09-21,41,41,41.0,41.0,41.0
706,2016-09-21,2,2,2.0,2.0,2.0
707,2016-09-21,13,13,13.0,13.0,13.0
708,2016-09-21,54,54,54.0,54.0,54.0
709,2016-09-21,7,7,7.0,7.0,7.0
710,2016-09-21,9,9,9.0,9.0,9.0
711,2016-09-21,17,17,17.0,17.0,17.0
712,2016-09-21,7,7,7.0,7.0,7.0
713,2016-09-21,4,4,4.0,4.0,4.0
714,2016-09-21,8,8,8.0,8.0,8.0
715,2016-09-21,1,1,1.0,1.0,1.0
716,2016-09-21,16,16,16.0,16.0,16.0
717,2016-09-21,5,5,5.0,5.0,5.0
718,2016-09-21,6,6,6.0,6.0,6.0
719,2016-09-21,13,13,13.0,13.0,13.0
720,2016-09-21,1,1,1.0,1.0,1.0
721,2016-09-21,17,17,17.0,17.0,17.0
722,2016-09-21,7,7,7.0,7.0,7.0
723,2016-09-21,6,6,6.0,6.0,6.0
724,2016-09-21,10,10,10.0,10.0,10.0
725,2016-09-21,9,9,9.0,9.0,9.0
726,2016-09-21,7,7,7.0,7.0,7.0
727,2016-09-21,10,10,10.0,10.0,10.0
728,2016-09-21,7,7,7.0,7.0,7.0
729,2016-09-21,12,12,12.0,12.0,12.0
730,2016-09-21,7,7,7.0,7.0,7.0
731,2016-09-21,6,6,6.0,6.0,6.0
732,2016-09-21,10,10,10.0,10.0,10.0
733,2016-09-21,13,13,13.0,13.0,13.0
734,2016-09-21,3,3,3.0,3.0,3.0
735,2016-09-21,5,5,5.0,5.0,5.0
736,2016-09-21,12,12,12.0,12.0,12.0
737,2016-09-21,14,14,14.0,14.0,14.0
738,2016-09-21,4,4,4.0,4.0,4.0
739,2016-09-21,6,6,6.0,6.0,6.0
740,2016-09-21,15,15,15.0,15.0,15.0
741,2016-09-21,10,10,10.0,10.0,10.0
742,2016-09-21,3,3,3.0,3.0,3.0
743,2016-09-21,10,10,10.0,10.0,10.0
744,2016-09-21,19,19,19.0,19.0,19.0
745,2016-09-21,11,11,11.0,11.0,11.0
746,2016-09-21,6,6,6.0,6.0,6.0
747,2016-09-21,16,16,16.0,16.0,16.0
748,2016-09-21,18,18,18.0,18.0,18.0
749,2016-09-21,14,14,14.0,14.0,14.0
750,2016-09-21,3,3,3.0,3.0,3.0
751,2016-09-21,14,14,14.0,14.0,14.0
752,2016-09-21,18,18,18.0,18.0,18.0
753,2016-09-21,12,12,12.0,12.0,12.0
754,2016-09-21,3,3,3.0,3.0,3.0
755,2016-09-21,11,11,11.0,11.0,11.0
756,2016-09-21,18,18,18.0,18.0,18.0
757,2016-09-21,15,15,15.0,15.0,15.0
758,2016-09-21,5,5,5.0,5.0,5.0
759,2016-09-21,10,10,10.0,10.0,10.0
760,2016-09-21,31,31,31.0,31.0,31.0
761,2016-09-21,1,1,1.0,1.0,1.0
762,2016-09-21,16,16,16.0,16.0,16.0
763,2016-09-21,6,6,6.0,6.0,6.0
764,2016-09-21,14,14,14.0,14.0,14.0
765,2016-09-21,28,28,28.0,28.0,28.0
766,2016-09-21,5,5,5.0,5.0,5.0
767,2016-09-21,16,16,16.0,16.0,16.0
768,2016-09-21,11,11,11.0,11.0,11.0
769,2016-09-21,28,28,28.0,28.0,28.0
770,2016-09-21,30,30,30.0,30.0,30.0
771,2016-09-21,6,6,6.0,6.0,6.0
772,2016-09-21,25,25,25.0,25.0,25.0
773,2016-09-21,11,11,11.0,11.0,11.0
774,2016-09-21,36,36,36.0,36.0,36.0
775,2016-09-21,36,36,36.0,36.0,36.0
776,2016-09-21,6,6,6.0,6.0,6.0
777,2016-09-21,32,32,32.0,32.0,32.0
778,2016-09-21,20,20,20.0,20.0,20.0
779,2016-09-21,41,41,41.0,41.0,41.0
780,2016-09-21,50,50,50.0,50.0,50.0
781,2016-09-21,9,9,9.0,9.0,9.0
782,2016-09-21,47,47,47.0,47.0,47.0
783,2016-09-21,42,42,42.0,42.0,42.0
784,2016-09-21,75,75,75.0,75.0,75.0
785,2016-09-21,71,71,71.0,71.0,71.0
786,2016-09-21,14,14,14.0,14.0,14.0
787,2016-09-21,85,85,85.0,85.0,85.0
788,2016-09-21,37,37,37.0,37.0,37.0
789,2016-09-21,78,78,78.0,78.0,78.0
790,2016-09-21,77,77,77.0,77.0,77.0
791,2016-09-21,42,42,42.0,42.0,42.0
792,2016-09-21,116,116,116.0,116.0,116.0
793,2016-09-21,66,66,66.0,66.0,66.0
794,2016-09-21,84,84,84.0,84.0,84.0
795,2016-09-21,94,94,94.0,94.0,94.0
796,2016-09-21,37,37,37.0,37.0,37.0
797,2016-09-21,133,133,133.0,133.0,133.0
798,2016-09-21,92,92,92.0,92.0,92.0
799,2016-09-21,95,95,95.0,95.0,95.0
800,2016-09-21,99,99,99.0,99.0,99.0
801,2016-09-21,44,44,44.0,44.0,44.0
802,2016-09-21,151,151,151.0,151.0,151.0
803,2016-09-21,89,89,89.0,89.0,89.0
804,2016-09-21,122,122,122.0,122.0,122.0
805,2016-09-21,100,100,100.0,100.0,100.0
806,2016-09-21,37,37,37.0,37.0,37.0
807,2016-09-21,135,135,135.0,135.0,135.0
808,2016-09-21,126,126,126.0,126.0,126.0
809,2016-09-21,126,126,126.0,126.0,126.0
810,2016-09-21,105,105,105.0,105.0,105.0
811,2016-09-21,30,30,30.0,30.0,30.0
812,2016-09-21,163,163,163.0,163.0,163.0
813,2016-09-21,122,122,122.0,122.0,122.0
814,2016-09-21,77,77,77.0,77.0,77.0
815,2016-09-21,119,119,119.0,119.0,119.0
816,2016-09-21,66,66,66.0,66.0,66.0
817,2016-09-21,120,120,120.0,120.0,120.0
818,2016-09-21,149,149,149.0,149.0,149.0
819,2016-09-21,49,49,49.0,49.0,49.0
820,2016-09-21,137,137,137.0,137.0,137.0
821,2016-09-21,104,104,104.0,104.0,104.0
822,2016-09-21,139,139,139.0,139.0,139.0
823,2016-09-21,131,131,131.0,131.0,131.0
824,2016-09-21,55,55,55.0,55.0,55.0
825,2016-09-21,132,132,132.0,132.0,132.0
826,2016-09-21,100,100,100.0,100.0,100.0
827,2016-09-21,120,120,120.0,120.0,120.0
828,2016-09-21,83,83,83.0,83.0,83.0
829,2016-09-21,53,53,53.0,53.0,53.0
830,2016-09-21,122,122,122.0,122.0,122.0
831,2016-09-21,80,80,80.0,80.0,80.0
832,2016-09-21,130,130,130.0,130.0,130.0
833,2016-09-21,78,78,78.0,78.0,78.0
834,2016-09-21,36,36,36.0,36.0,36.0
835,2016-09-21,96,96,96.0,96.0,96.0
836,2016-09-21,72,72,72.0,72.0,72.0
837,2016-09-21,114,114,114.0,114.0,114.0
838,2016-09-21,71,71,71.0,71.0,71.0
839,2016-09-21,57,57,57.0,57.0,57.0
840,2016-09-21,98,98,98.0,98.0,98.0
841,2016-09-21,67,67,67.0,67.0,67.0
842,2016-09-21,115,115,115.0,115.0,115.0
843,2016-09-21,87,87,87.0,87.0,87.0
844,2016-09-21,37,37,37.0,37.0,37.0
845,2016-09-21,89,89,89.0,89.0,89.0
846,2016-09-21,74,74,74.0,74.0,74.0
847,2016-09-21,118,118,118.0,118.0,118.0
848,2016-09-21,80,80,80.0,80.0,80.0
849,2016-09-21,32,32,32.0,32.0,32.0
850,2016-09-21,77,77,77.0,77.0,77.0
851,2016-09-21,45,45,45.0,45.0,45.0
852,2016-09-21,76,76,76.0,76.0,76.0
853,2016-09-21,70,70,70.0,70.0,70.0
854,2016-09-21,27,27,27.0,27.0,27.0
855,2016-09-21,79,79,79.0,79.0,79.0
856,2016-09-21,58,58,58.0,58.0,58.0
857,2016-09-21,101,101,101.0,101.0,101.0
858,2016-09-21,72,72,72.0,72.0,72.0
859,2016-09-21,32,32,32.0,32.0,32.0
860,2016-09-21,78,78,78.0,78.0,78.0
861,2016-09-21,50,50,50.0,50.0,50.0
862,2016-09-21,97,97,97.0,97.0,97.0
863,2016-09-21,82,82,82.0,82.0,82.0
864,2016-09-21,45,45,45.0,45.0,45.0
865,2016-09-21,84,84,84.0,84.0,84.0
866,2016-09-21,63,63,63.0,63.0,63.0
867,2016-09-21,68,68,68.0,68.0,68.0
868,2016-09-21,88,88,88.0,88.0,88.0
869,2016-09-21,42,42,42.0,42.0,42.0
870,2016-09-21,96,96,96.0,96.0,96.0
871,2016-09-21,42,42,42.0,42.0,42.0
872,2016-09-21,79,79,79.0,79.0,79.0
873,2016-09-21,85,85,85.0,85.0,85.0
874,2016-09-21,38,38,38.0,38.0,38.0
875,2016-09-21,90,90,90.0,90.0,90.0
876,2016-09-21,55,55,55.0,55.0,55.0
877,2016-09-21,110,110,110.0,110.0,110.0
878,2016-09-21,102,102,102.0,102.0,102.0
879,2016-09-21,44,44,44.0,44.0,44.0
880,2016-09-21,87,87,87.0,87.0,87.0
881,2016-09-21,82,82,82.0,82.0,82.0
882,2016-09-21,99,99,99.0,99.0,99.0
883,2016-09-21,100,100,100.0,100.0,100.0
884,2016-09-21,41,41,41.0,41.0,41.0
885,2016-09-21,87,87,87.0,87.0,87.0
886,2016-09-21,72,72,72.0,72.0,72.0
887,2016-09-21,113,113,113.0,113.0,113.0
888,2016-09-21,108,108,108.0,108.0,108.0
889,2016-09-21,51,51,51.0,51.0,51.0
890,2016-09-21,105,105,105.0,105.0,105.0
891,2016-09-21,62,62,62.0,62.0,62.0
892,2016-09-21,95,95,95.0,95.0,95.0
893,2016-09-21,99,99,99.0,99.0,99.0
894,2016-09-21,53,53,53.0,53.0,53.0
895,2016-09-21,104,104,104.0,104.0,104.0
896,2016-09-21,78,78,78.0,78.0,78.0
897,2016-09-21,108,108,108.0,108.0,108.0
898,2016-09-21,74,74,74.0,74.0,74.0
899,2016-09-21,43,43,43.0,43.0,43.0
900,2016-09-21,93,93,93.0,93.0,93.0
901,2016-09-21,79,79,79.0,79.0,79.0
902,2016-09-21,93,93,93.0,93.0,93.0
903,2016-09-21,98,98,98.0,98.0,98.0
904,2016-09-21,54,54,54.0,54.0,54.0
905,2016-09-21,103,103,103.0,103.0,103.0
906,2016-09-21,66,66,66.0,66.0,66.0
907,2016-09-21,102,102,102.0,102.0,102.0
908,2016-09-21,100,100,100.0,100.0,100.0
909,2016-09-21,48,48,48.0,48.0,48.0
910,2016-09-21,98,98,98.0,98.0,98.0
911,2016-09-21,63,63,63.0,63.0,63.0
912,2016-09-21,113,113,113.0,113.0,113.0
913,2016-09-21,98,98,98.0,98.0,98.0
914,2016-09-21,46,46,46.0,46.0,46.0
915,2016-09-21,96,96,96.0,96.0,96.0
916,2016-09-21,81,81,81.0,81.0,81.0
917,2016-09-21,114,114,114.0,114.0,114.0
918,2016-09-21,108,108,108.0,108.0,108.0
919,2016-09-21,49,49,49.0,49.0,49.0
920,2016-09-21,90,90,90.0,90.0,90.0
921,2016-09-21,77,77,77.0,77.0,77.0
922,2016-09-21,89,89,89.0,89.0,89.0
923,2016-09-21,99,99,99.0,99.0,99.0
924,2016-09-21,46,46,46.0,46.0,46.0
925,2016-09-21,105,105,105.0,105.0,105.0
926,2016-09-21,66,66,66.0,66.0,66.0
927,2016-09-21,109,109,109.0,109.0,109.0
928,2016-09-21,87,87,87.0,87.0,87.0
929,2016-09-21,45,45,45.0,45.0,45.0
930,2016-09-21,97,97,97.0,97.0,97.0
931,2016-09-21,81,81,81.0,81.0,81.0
932,2016-09-21,118,118,118.0,118.0,118.0
933,2016-09-21,88,88,88.0,88.0,88.0
934,2016-09-21,46,46,46.0,46.0,46.0
935,2016-09-21,98,98,98.0,98.0,98.0
936,2016-09-21,99,99,99.0,99.0,99.0
937,2016-09-21,124,124,124.0,124.0,124.0
938,2016-09-21,100,100,100.0,100.0,100.0
939,2016-09-21,47,47,47.0,47.0,47.0
940,2016-09-21,94,94,94.0,94.0,94.0
941,2016-09-21,88,88,88.0,88.0,88.0
942,2016-09-21,118,118,118.0,118.0,118.0
943,2016-09-21,77,77,77.0,77.0,77.0
944,2016-09-21,35,35,35.0,35.0,35.0
945,2016-09-21,109,109,109.0,109.0,109.0
946,2016-09-21,77,77,77.0,77.0,77.0
947,2016-09-21,116,116,116.0,116.0,116.0
948,2016-09-21,94,94,94.0,94.0,94.0
949,2016-09-21,20,20,20.0,20.0,20.0
950,2016-09-21,94,94,94.0,94.0,94.0
951,2016-09-21,83,83,83.0,83.0,83.0
952,2016-09-21,100,100,100.0,100.0,100.0
953,2016-09-21,95,95,95.0,95.0,95.0
954,2016-09-21,20,20,20.0,20.0,20.0
955,2016-09-21,74,74,74.0,74.0,74.0
956,2016-09-21,58,58,58.0,58.0,58.0
957,2016-09-21,90,90,90.0,90.0,90.0
958,2016-09-21,67,67,67.0,67.0,67.0
959,2016-09-21,20,20,20.0,20.0,20.0
960,2016-09-21,85,85,85.0,85.0,85.0
961,2016-09-21,72,72,72.0,72.0,72.0
962,2016-09-21,72,72,72.0,72.0,72.0
963,2016-09-21,75,75,75.0,75.0,75.0
964,2016-09-21,24,24,24.0,24.0,24.0
965,2016-09-21,78,78,78.0,78.0,78.0
966,2016-09-21,49,49,49.0,49.0,49.0
967,2016-09-21,52,52,52.0,52.0,52.0
968,2016-09-21,68,68,68.0,68.0,68.0
969,2016-09-21,19,19,19.0,19.0,19.0
970,2016-09-21,46,46,46.0,46.0,46.0
971,2016-09-21,47,47,47.0,47.0,47.0
972,2016-09-21,64,64,64.0,64.0,64.0
973,2016-09-21,60,60,60.0,60.0,60.0
974,2016-09-21,19,19,19.0,19.0,19.0
975,2016-09-21,40,40,40.0,40.0,40.0
976,2016-09-21,35,35,35.0,35.0,35.0
977,2016-09-21,48,48,48.0,48.0,48.0
978,2016-09-21,52,52,52.0,52.0,52.0
979,2016-09-21,25,25,25.0,25.0,25.0
980,2016-09-21,49,49,49.0,49.0,49.0
981,2016-09-21,38,38,38.0,38.0,38.0
982,2016-09-21,65,65,65.0,65.0,65.0
983,2016-09-21,39,39,39.0,39.0,39.0
984,2016-09-21,20,20,20.0,20.0,20.0
985,2016-09-21,43,43,43.0,43.0,43.0
986,2016-09-21,38,38,38.0,38.0,38.0
987,2016-09-21,42,42,42.0,42.0,42.0
988,2016-09-21,49,49,49.0,49.0,49.0
989,2016-09-21,15,15,15.0,15.0,15.0
990,2016-09-21,47,47,47.0,47.0,47.0
991,2016-09-21,18,18,18.0,18.0,18.0
992,2016-09-21,40,40,40.0,40.0,40.0
993,2016-09-21,40,40,40.0,40.0,40.0
994,2016-09-21,30,30,30.0,30.0,30.0
995,2016-09-21,26,26,26.0,26.0,26.0
996,2016-09-21,24,24,24.0,24.0,24.0
997,2016-09-21,42,42,42.0,42.0,42.0
998,2016-09-21,35,35,35.0,35.0,35.0
999,2016-09-21,13,13,13.0,13.0,13.0
1000,2016-09-21,29,29,29.0,29.0,29.0
1001,2016-09-21,27,27,27.0,27.0,27.0
1002,2016-09-21,42,42,42.0,42.0,42.0
1003,2016-09-21,41,41,41.0,41.0,41.0
1004,2016-09-21,18,18,18.0,18.0,18.0
1005,2016-09-21,33,33,33.0,33.0,33.0
1006,2016-09-21,32,32,32.0,32.0,32.0
1007,2016-09-21,43,43,43.0,43.0,43.0
1008,2016-09-21,46,46,46.0,46.0,46.0
1009,2016-09-21,11,11,11.0,11.0,11.0
1010,2016-09-21,28,28,28.0,28.0,28.0
1011,2016-09-21,26,26,26.0,26.0,26.0
1012,2016-09-21,35,35,35.0,35.0,35.0
1013,2016-09-21,30,30,30.0,30.0,30.0
1014,2016-09-21,11,11,11.0,11.0,11.0
1015,2016-09-21,26,26,26.0,26.0,26.0
1016,2016-09-21,24,24,24.0,24.0,24.0
1017,2016-09-21,24,24,24.0,24.0,24.0
1018,2016-09-21,20,20,20.0,20.0,20.0
1019,2016-09-21,8,8,8.0,8.0,8.0
1020,2016-09-21,23,23,23.0,23.0,23.0
1021,2016-09-21,21,21,21.0,21.0,21.0
1022,2016-09-21,33,33,33.0,33.0,33.0
1023,2016-09-21,15,15,15.0,15.0,15.0
1024,2016-09-21,7,7,7.0,7.0,7.0
1025,2016-09-21,25,25,25.0,25.0,25.0
1026,2016-09-21,16,16,16.0,16.0,16.0
1027,2016-09-21,17,17,17.0,17.0,17.0
1028,2016-09-21,20,20,20.0,20.0,20.0
1029,2016-09-21,19,19,19.0,19.0,19.0
1030,2016-09-21,13,13,13.0,13.0,13.0
1031,2016-09-21,7,7,7.0,7.0,7.0
1032,2016-09-21,23,23,23.0,23.0,23.0
1033,2016-09-21,21,21,21.0,21.0,21.0
1034,2016-09-21,13,13,13.0,13.0,13.0
1035,2016-09-21,21,21,21.0,21.0,21.0
1036,2016-09-21,1,1,1.0,1.0,1.0
1037,2016-09-21,24,24,24.0,24.0,24.0
1038,2016-09-21,19,19,19.0,19.0,19.0
1039,2016-09-21,16,16,16.0,16.0,16.0
1040,2016-09-21,14,14,14.0,14.0,14.0
1041,2016-09-21,1,1,1.0,1.0,1.0
1042,2016-09-21,18,18,18.0,18.0,18.0
1043,2016-09-21,10,10,10.0,10.0,10.0
1044,2016-09-22,17,17,17.0,17.0,17.0
1045,2016-09-22,110,110,110.0,110.0,110.0
1046,2016-09-22,1,1,1.0,1.0,1.0
1047,2016-09-22,11,11,11.0,11.0,11.0
1048,2016-09-22,142,142,142.0,142.0,142.0
1049,2016-09-22,5,5,5.0,5.0,5.0
1050,2016-09-22,74,74,74.0,74.0,74.0
1051,2016-09-22,1,1,1.0,1.0,1.0
1052,2016-09-22,13,13,13.0,13.0,13.0
1053,2016-09-22,106,106,106.0,106.0,106.0
1054,2016-09-22,16,16,16.0,16.0,16.0
1055,2016-09-22,49,49,49.0,49.0,49.0
1056,2016-09-22,12,12,12.0,12.0,12.0
1057,2016-09-22,72,72,72.0,72.0,72.0
1058,2016-09-22,6,6,6.0,6.0,6.0
1059,2016-09-22,6,6,6.0,6.0,6.0
1060,2016-09-22,16,16,16.0,16.0,16.0
1061,2016-09-22,5,5,5.0,5.0,5.0
1062,2016-09-22,9,9,9.0,9.0,9.0
1063,2016-09-22,9,9,9.0,9.0,9.0
1064,2016-09-22,10,10,10.0,10.0,10.0
1065,2016-09-22,8,8,8.0,8.0,8.0
1066,2016-09-22,12,12,12.0,12.0,12.0
1067,2016-09-22,10,10,10.0,10.0,10.0
1068,2016-09-22,13,13,13.0,13.0,13.0
1069,2016-09-22,5,5,5.0,5.0,5.0
1070,2016-09-22,4,4,4.0,4.0,4.0
1071,2016-09-22,11,11,11.0,11.0,11.0
1072,2016-09-22,15,15,15.0,15.0,15.0
1073,2016-09-22,5,5,5.0,5.0,5.0
1074,2016-09-22,8,8,8.0,8.0,8.0
1075,2016-09-22,8,8,8.0,8.0,8.0
1076,2016-09-22,8,8,8.0,8.0,8.0
1077,2016-09-22,5,5,5.0,5.0,5.0
1078,2016-09-22,10,10,10.0,10.0,10.0
1079,2016-09-22,4,4,4.0,4.0,4.0
1080,2016-09-22,12,12,12.0,12.0,12.0
1081,2016-09-22,6,6,6.0,6.0,6.0
1082,2016-09-22,7,7,7.0,7.0,7.0
1083,2016-09-22,9,9,9.0,9.0,9.0
1084,2016-09-22,16,16,16.0,16.0,16.0
1085,2016-09-22,5,5,5.0,5.0,5.0
1086,2016-09-22,8,8,8.0,8.0,8.0
1087,2016-09-22,15,15,15.0,15.0,15.0
1088,2016-09-22,18,18,18.0,18.0,18.0
1089,2016-09-22,4,4,4.0,4.0,4.0
1090,2016-09-22,6,6,6.0,6.0,6.0
1091,2016-09-22,13,13,13.0,13.0,13.0
1092,2016-09-22,12,12,12.0,12.0,12.0
1093,2016-09-22,2,2,2.0,2.0,2.0
1094,2016-09-22,4,4,4.0,4.0,4.0
1095,2016-09-22,21,21,21.0,21.0,21.0
1096,2016-09-22,11,11,11.0,11.0,11.0
1097,2016-09-22,8,8,8.0,8.0,8.0
1098,2016-09-22,10,10,10.0,10.0,10.0
1099,2016-09-22,12,12,12.0,12.0,12.0
1100,2016-09-22,16,16,16.0,16.0,16.0
1101,2016-09-22,5,5,5.0,5.0,5.0
1102,2016-09-22,11,11,11.0,11.0,11.0
1103,2016-09-22,22,22,22.0,22.0,22.0
1104,2016-09-22,10,10,10.0,10.0,10.0
1105,2016-09-22,5,5,5.0,5.0,5.0
1106,2016-09-22,5,5,5.0,5.0,5.0
1107,2016-09-22,27,27,27.0,27.0,27.0
