,am_pm,date,day,desvio_padrao_am_pm,desvio_padrao_hora_dia,desvio_padrao_weekday,direction,hour,max_volume_dia_am_pm,max_volume_hora_dia,max_volume_weekday,media_volume_dia_am_pm,media_volume_hora_dia,media_volume_weekday,mediana_volume_dia_am_pm,mediana_volume_hora_dia,mediana_volume_weekday,min_volume_dia_am_pm,min_volume_hora_dia,min_volume_weekday,minute,time,time_window,tollgate_id,volume,volume_anterior,volume_anterior_2,week,weekend
1314,1,2016-10-14,14,17.426216338408512,4.509249752822893,2.8284271247461903,0,6,54,26,11,23.38888888888889,21.33333333333333,9.0,15.0,21.0,9.0,3,17,7,,2016-10-14 06:15:00,"[06:15:00,06:35:00)",1,17,10.0,7.0,5,0
1315,1,2016-10-14,14,17.426216338408512,4.509249752822893,3.5355339059327378,0,6,54,26,17,23.38888888888889,21.33333333333333,14.5,15.0,21.0,14.5,3,17,12,,2016-10-14 06:35:00,"[06:35:00,06:55:00)",1,21,17.0,10.0,5,0
1316,1,2016-10-14,14,17.426216338408512,4.509249752822893,0.7071067811865476,0,6,54,26,19,23.38888888888889,21.33333333333333,18.5,15.0,21.0,18.5,3,17,18,,2016-10-14 06:55:00,"[06:55:00,07:15:00)",1,26,21.0,17.0,5,0
1317,1,2016-10-14,14,17.426216338408512,5.686240703077327,5.656854249492381,0,7,54,36,23,23.38888888888889,29.66666666666667,19.0,15.0,28.0,19.0,3,25,15,,2016-10-14 07:15:00,"[07:15:00,07:35:00)",1,25,26.0,21.0,5,0
1318,1,2016-10-14,14,17.426216338408512,5.686240703077327,3.5355339059327378,0,7,54,36,36,23.38888888888889,29.66666666666667,33.5,15.0,28.0,33.5,3,25,31,,2016-10-14 07:35:00,"[07:35:00,07:55:00)",1,28,25.0,26.0,5,0
1319,1,2016-10-14,14,17.426216338408512,5.686240703077327,0.7071067811865476,0,7,54,36,32,23.38888888888889,29.66666666666667,31.5,15.0,28.0,31.5,3,25,31,,2016-10-14 07:55:00,"[07:55:00,08:15:00)",1,36,28.0,25.0,5,0
1386,1,2016-10-15,15,22.940295178073512,7.937253933193773,1.4142135623730951,0,6,69,33,9,29.16666666666667,27.0,8.0,15.0,30.0,8.0,5,18,7,,2016-10-15 06:15:00,"[06:15:00,06:35:00)",1,18,8.0,8.0,6,1
1387,1,2016-10-15,15,22.940295178073512,7.937253933193773,3.5355339059327378,0,6,69,33,14,29.16666666666667,27.0,11.5,15.0,30.0,11.5,5,18,9,,2016-10-15 06:35:00,"[06:35:00,06:55:00)",1,30,18.0,8.0,6,1
1388,1,2016-10-15,15,22.940295178073512,7.937253933193773,2.8284271247461903,0,6,69,33,23,29.16666666666667,27.0,21.0,15.0,30.0,21.0,5,18,19,,2016-10-15 06:55:00,"[06:55:00,07:15:00)",1,33,30.0,18.0,6,1
1389,1,2016-10-15,15,22.940295178073512,5.507570547286101,0.7071067811865476,0,7,69,55,22,29.16666666666667,48.66666666666666,21.5,15.0,46.0,21.5,5,45,21,,2016-10-15 07:15:00,"[07:15:00,07:35:00)",1,55,33.0,30.0,6,1
1390,1,2016-10-15,15,22.940295178073512,5.507570547286101,1.4142135623730951,0,7,69,55,21,29.16666666666667,48.66666666666666,20.0,15.0,46.0,20.0,5,45,19,,2016-10-15 07:35:00,"[07:35:00,07:55:00)",1,46,55.0,33.0,6,1
1391,1,2016-10-15,15,22.940295178073512,5.507570547286101,2.1213203435596424,0,7,69,55,32,29.16666666666667,48.66666666666666,30.5,15.0,46.0,30.5,5,45,29,,2016-10-15 07:55:00,"[07:55:00,08:15:00)",1,45,46.0,55.0,6,1
1458,1,2016-10-16,16,19.77660956064729,4.358898943540674,3.5355339059327378,0,6,62,15,13,22.5,10.0,10.5,12.0,8.0,10.5,3,7,8,,2016-10-16 06:15:00,"[06:15:00,06:35:00)",1,8,5.0,6.0,7,1
1459,1,2016-10-16,16,19.77660956064729,4.358898943540674,4.242640687119285,0,6,62,15,20,22.5,10.0,17.0,12.0,8.0,17.0,3,7,14,,2016-10-16 06:35:00,"[06:35:00,06:55:00)",1,7,8.0,5.0,7,1
1460,1,2016-10-16,16,19.77660956064729,4.358898943540674,2.8284271247461903,0,6,62,15,34,22.5,10.0,32.0,12.0,8.0,32.0,3,7,30,,2016-10-16 06:55:00,"[06:55:00,07:15:00)",1,15,7.0,8.0,7,1
1461,1,2016-10-16,16,19.77660956064729,16.822603841260722,8.48528137423857,0,7,62,56,44,22.5,37.0,38.0,12.0,31.0,38.0,3,24,32,,2016-10-16 07:15:00,"[07:15:00,07:35:00)",1,24,15.0,7.0,7,1
1462,1,2016-10-16,16,19.77660956064729,16.822603841260722,4.242640687119285,0,7,62,56,40,22.5,37.0,37.0,12.0,31.0,37.0,3,24,34,,2016-10-16 07:35:00,"[07:35:00,07:55:00)",1,56,24.0,15.0,7,1
1463,1,2016-10-16,16,19.77660956064729,16.822603841260722,2.8284271247461903,0,7,62,56,42,22.5,37.0,40.0,12.0,31.0,40.0,3,24,38,,2016-10-16 07:55:00,"[07:55:00,08:15:00)",1,31,56.0,24.0,7,1
1530,1,2016-10-17,17,18.77661074611473,10.066445913694334,0.7071067811865476,0,6,58,35,10,24.805555555555557,24.33333333333333,9.5,15.5,23.0,9.5,3,15,9,,2016-10-17 06:15:00,"[06:15:00,06:35:00)",1,15,11.0,6.0,1,0
1531,1,2016-10-17,17,18.77661074611473,10.066445913694334,2.1213203435596424,0,6,58,35,22,24.805555555555557,24.33333333333333,20.5,15.5,23.0,20.5,3,15,19,,2016-10-17 06:35:00,"[06:35:00,06:55:00)",1,23,15.0,11.0,1,0
1532,1,2016-10-17,17,18.77661074611473,10.066445913694334,4.242640687119285,0,6,58,35,31,24.805555555555557,24.33333333333333,28.0,15.5,23.0,28.0,3,15,25,,2016-10-17 06:55:00,"[06:55:00,07:15:00)",1,35,23.0,15.0,1,0
1533,1,2016-10-17,17,18.77661074611473,6.0827625302982185,8.48528137423857,0,7,58,55,44,24.805555555555557,48.0,38.0,15.5,45.0,38.0,3,44,32,,2016-10-17 07:15:00,"[07:15:00,07:35:00)",1,45,35.0,23.0,1,0
1534,1,2016-10-17,17,18.77661074611473,6.0827625302982185,21.92031021678297,0,7,58,55,65,24.805555555555557,48.0,49.5,15.5,45.0,49.5,3,44,34,,2016-10-17 07:35:00,"[07:35:00,07:55:00)",1,55,45.0,35.0,1,0
1535,1,2016-10-17,17,18.77661074611473,6.0827625302982185,2.8284271247461903,0,7,58,55,38,24.805555555555557,48.0,36.0,15.5,45.0,36.0,3,44,34,,2016-10-17 07:55:00,"[07:55:00,08:15:00)",1,44,55.0,45.0,1,0
1602,1,2016-10-18,18,17.72870956548002,4.932882862316247,7.071067811865476,0,6,53,25,39,23.08333333333333,21.66666666666667,34.0,14.5,24.0,34.0,3,16,29,,2016-10-18 06:15:00,"[06:15:00,06:35:00)",1,16,7.0,3.0,2,0
1603,1,2016-10-18,18,17.72870956548002,4.932882862316247,7.071067811865476,0,6,53,25,47,23.08333333333333,21.66666666666667,42.0,14.5,24.0,42.0,3,16,37,,2016-10-18 06:35:00,"[06:35:00,06:55:00)",1,24,16.0,7.0,2,0
1604,1,2016-10-18,18,17.72870956548002,4.932882862316247,14.849242404917495,0,6,53,25,67,23.08333333333333,21.66666666666667,56.5,14.5,24.0,56.5,3,16,46,,2016-10-18 06:55:00,"[06:55:00,07:15:00)",1,25,24.0,16.0,2,0
1605,1,2016-10-18,18,17.72870956548002,7.937253933193773,4.949747468305833,0,7,53,46,71,23.08333333333333,40.0,67.5,14.5,43.0,67.5,3,31,64,,2016-10-18 07:15:00,"[07:15:00,07:35:00)",1,31,25.0,24.0,2,0
1606,1,2016-10-18,18,17.72870956548002,7.937253933193773,4.949747468305833,0,7,53,46,96,23.08333333333333,40.0,92.5,14.5,43.0,92.5,3,31,89,,2016-10-18 07:35:00,"[07:35:00,07:55:00)",1,43,31.0,25.0,2,0
1607,1,2016-10-18,18,17.72870956548002,7.937253933193773,2.8284271247461903,0,7,53,46,93,23.08333333333333,40.0,91.0,14.5,43.0,91.0,3,31,89,,2016-10-18 07:55:00,"[07:55:00,08:15:00)",1,46,43.0,31.0,2,0
1674,1,2016-10-19,19,17.413951200133354,7.842193570679061,0.7071067811865476,0,6,59,32,2,23.722222222222218,21.5,1.5,14.0,19.5,1.5,3,14,1,,2016-10-19 06:15:00,"[06:15:00,06:35:00)",1,14,7.0,8.0,3,0
1675,1,2016-10-19,19,17.413951200133354,7.842193570679061,4.242640687119285,0,6,59,32,13,23.722222222222218,21.5,10.0,14.0,19.5,10.0,3,14,7,,2016-10-19 06:35:00,"[06:35:00,06:55:00)",1,18,14.0,7.0,3,0
1676,1,2016-10-19,19,17.413951200133354,7.842193570679061,7.7781745930520225,0,6,59,32,27,23.722222222222218,21.5,21.5,14.0,19.5,21.5,3,14,16,,2016-10-19 06:55:00,"[06:55:00,07:15:00)",1,21,18.0,14.0,3,0
1677,1,2016-10-19,19,17.413951200133354,8.658329323066123,6.363961030678928,0,7,59,55,31,23.722222222222218,40.833333333333336,26.5,14.0,36.5,26.5,3,34,22,,2016-10-19 07:15:00,"[07:15:00,07:35:00)",1,35,21.0,18.0,3,0
1678,1,2016-10-19,19,17.413951200133354,8.658329323066123,6.363961030678928,0,7,59,55,37,23.722222222222218,40.833333333333336,32.5,14.0,36.5,32.5,3,34,28,,2016-10-19 07:35:00,"[07:35:00,07:55:00)",1,35,35.0,21.0,3,0
1679,1,2016-10-19,19,17.413951200133354,8.658329323066123,2.1213203435596424,0,7,59,55,39,23.722222222222218,40.833333333333336,37.5,14.0,36.5,37.5,3,34,36,,2016-10-19 07:55:00,"[07:55:00,08:15:00)",1,55,35.0,35.0,3,0
1746,1,2016-10-20,20,20.4739567004865,5.776388721914987,0.7071067811865476,0,6,68,32,9,25.51388888888889,23.16666666666667,8.5,14.5,23.0,8.5,2,14,8,,2016-10-20 06:15:00,"[06:15:00,06:35:00)",1,14,8.0,5.0,4,0
1747,1,2016-10-20,20,20.4739567004865,5.776388721914987,0.0,0,6,68,32,18,25.51388888888889,23.16666666666667,18.0,14.5,23.0,18.0,2,14,18,,2016-10-20 06:35:00,"[06:35:00,06:55:00)",1,23,14.0,8.0,4,0
1748,1,2016-10-20,20,20.4739567004865,5.776388721914987,4.949747468305833,0,6,68,32,28,25.51388888888889,23.16666666666667,24.5,14.5,23.0,24.5,2,14,21,,2016-10-20 06:55:00,"[06:55:00,07:15:00)",1,23,23.0,14.0,4,0
1749,1,2016-10-20,20,20.4739567004865,8.648699324175862,2.1213203435596424,0,7,68,48,31,25.51388888888889,38.0,29.5,14.5,37.5,29.5,2,25,28,,2016-10-20 07:15:00,"[07:15:00,07:35:00)",1,25,23.0,23.0,4,0
1750,1,2016-10-20,20,20.4739567004865,8.648699324175862,7.071067811865476,0,7,68,48,38,25.51388888888889,38.0,33.0,14.5,37.5,33.0,2,25,28,,2016-10-20 07:35:00,"[07:35:00,07:55:00)",1,41,25.0,23.0,4,0
1751,1,2016-10-20,20,20.4739567004865,8.648699324175862,0.7071067811865476,0,7,68,48,43,25.51388888888889,38.0,42.5,14.5,37.5,42.5,2,25,42,,2016-10-20 07:55:00,"[07:55:00,08:15:00)",1,46,41.0,25.0,4,0
1818,1,2016-10-21,21,27.783240464427923,23.03692687838376,2.8284271247461903,0,6,123,67,11,29.75,37.5,9.0,22.0,29.5,9.0,3,13,7,,2016-10-21 06:15:00,"[06:15:00,06:35:00)",1,13,6.0,3.0,5,0
1819,1,2016-10-21,21,27.783240464427923,23.03692687838376,3.5355339059327378,0,6,123,67,17,29.75,37.5,14.5,22.0,29.5,14.5,3,13,12,,2016-10-21 06:35:00,"[06:35:00,06:55:00)",1,22,13.0,6.0,5,0
1820,1,2016-10-21,21,27.783240464427923,23.03692687838376,0.7071067811865476,0,6,123,67,19,29.75,37.5,18.5,22.0,29.5,18.5,3,13,18,,2016-10-21 06:55:00,"[06:55:00,07:15:00)",1,22,22.0,13.0,5,0
1821,1,2016-10-21,21,27.783240464427923,34.46399086969858,5.656854249492381,0,7,123,114,23,29.75,69.16666666666667,19.0,22.0,65.5,19.0,3,35,15,,2016-10-21 07:15:00,"[07:15:00,07:35:00)",1,42,22.0,22.0,5,0
1822,1,2016-10-21,21,27.783240464427923,34.46399086969858,3.5355339059327378,0,7,123,114,36,29.75,69.16666666666667,33.5,22.0,65.5,33.5,3,35,31,,2016-10-21 07:35:00,"[07:35:00,07:55:00)",1,35,42.0,22.0,5,0
1823,1,2016-10-21,21,27.783240464427923,34.46399086969858,0.7071067811865476,0,7,123,114,32,29.75,69.16666666666667,31.5,22.0,65.5,31.5,3,35,31,,2016-10-21 07:55:00,"[07:55:00,08:15:00)",1,39,35.0,42.0,5,0
1890,1,2016-10-22,22,19.32191159294633,8.863783992554573,1.4142135623730951,0,6,59,31,9,23.625,19.166666666666668,8.0,12.5,18.5,8.0,1,7,7,,2016-10-22 06:15:00,"[06:15:00,06:35:00)",1,7,6.0,8.0,6,1
1891,1,2016-10-22,22,19.32191159294633,8.863783992554573,3.5355339059327378,0,6,59,31,14,23.625,19.166666666666668,11.5,12.5,18.5,11.5,1,7,9,,2016-10-22 06:35:00,"[06:35:00,06:55:00)",1,20,7.0,6.0,6,1
1892,1,2016-10-22,22,19.32191159294633,8.863783992554573,2.8284271247461903,0,6,59,31,23,23.625,19.166666666666668,21.0,12.5,18.5,21.0,1,7,19,,2016-10-22 06:55:00,"[06:55:00,07:15:00)",1,17,20.0,7.0,6,1
1893,1,2016-10-22,22,19.32191159294633,9.273618495495704,0.7071067811865476,0,7,59,44,22,23.625,35.0,21.5,12.5,37.0,21.5,1,17,21,,2016-10-22 07:15:00,"[07:15:00,07:35:00)",1,17,17.0,20.0,6,1
1894,1,2016-10-22,22,19.32191159294633,9.273618495495704,1.4142135623730951,0,7,59,44,21,23.625,35.0,20.0,12.5,37.0,20.0,1,17,19,,2016-10-22 07:35:00,"[07:35:00,07:55:00)",1,37,17.0,17.0,6,1
1895,1,2016-10-22,22,19.32191159294633,9.273618495495704,2.1213203435596424,0,7,59,44,32,23.625,35.0,30.5,12.5,37.0,30.5,1,17,29,,2016-10-22 07:55:00,"[07:55:00,08:15:00)",1,36,37.0,17.0,6,1
1962,1,2016-10-23,23,18.54367175422185,8.532291603080617,2.1213203435596424,0,6,69,31,30,22.86111111111111,19.0,28.5,12.5,16.0,28.5,2,11,27,,2016-10-23 06:15:00,"[06:15:00,06:35:00)",1,14,8.0,2.0,7,1
1963,1,2016-10-23,23,18.54367175422185,8.532291603080617,2.8284271247461903,0,6,69,31,37,22.86111111111111,19.0,35.0,12.5,16.0,35.0,2,11,33,,2016-10-23 06:35:00,"[06:35:00,06:55:00)",1,11,14.0,8.0,7,1
1964,1,2016-10-23,23,18.54367175422185,8.532291603080617,20.506096654409877,0,6,69,31,67,22.86111111111111,19.0,52.5,12.5,16.0,52.5,2,11,38,,2016-10-23 06:55:00,"[06:55:00,07:15:00)",1,12,11.0,14.0,7,1
1965,1,2016-10-23,23,18.54367175422185,8.687155268939692,3.5355339059327378,0,7,69,45,69,22.86111111111111,34.666666666666664,66.5,12.5,34.0,66.5,2,23,64,,2016-10-23 07:15:00,"[07:15:00,07:35:00)",1,23,12.0,11.0,7,1
1966,1,2016-10-23,23,18.54367175422185,8.687155268939692,28.991378028648448,0,7,69,45,124,22.86111111111111,34.666666666666664,103.5,12.5,34.0,103.5,2,23,83,,2016-10-23 07:35:00,"[07:35:00,07:55:00)",1,29,23.0,12.0,7,1
1967,1,2016-10-23,23,18.54367175422185,8.687155268939692,15.556349186104045,0,7,69,45,119,22.86111111111111,34.666666666666664,108.0,12.5,34.0,108.0,2,23,97,,2016-10-23 07:55:00,"[07:55:00,08:15:00)",1,30,29.0,23.0,7,1
2034,1,2016-10-24,24,21.01843125138436,6.6758270399005,4.242640687119285,0,6,75,36,35,26.48611111111111,23.16666666666667,32.0,17.5,22.0,32.0,3,17,29,,2016-10-24 06:15:00,"[06:15:00,06:35:00)",1,22,11.0,7.0,1,0
2035,1,2016-10-24,24,21.01843125138436,6.6758270399005,0.7071067811865476,0,6,75,36,29,26.48611111111111,23.16666666666667,28.5,17.5,22.0,28.5,3,17,28,,2016-10-24 06:35:00,"[06:35:00,06:55:00)",1,22,22.0,11.0,1,0
2036,1,2016-10-24,24,21.01843125138436,6.6758270399005,4.949747468305833,0,6,75,36,42,26.48611111111111,23.16666666666667,38.5,17.5,22.0,38.5,3,17,35,,2016-10-24 06:55:00,"[06:55:00,07:15:00)",1,36,22.0,22.0,1,0
2037,1,2016-10-24,24,21.01843125138436,6.705718952257593,14.849242404917495,0,7,75,47,80,26.48611111111111,39.16666666666666,69.5,17.5,39.5,69.5,3,31,59,,2016-10-24 07:15:00,"[07:15:00,07:35:00)",1,33,36.0,22.0,1,0
2038,1,2016-10-24,24,21.01843125138436,6.705718952257593,7.071067811865476,0,7,75,47,79,26.48611111111111,39.16666666666666,74.0,17.5,39.5,74.0,3,31,69,,2016-10-24 07:35:00,"[07:35:00,07:55:00)",1,43,33.0,36.0,1,0
2039,1,2016-10-24,24,21.01843125138436,6.705718952257593,4.242640687119285,0,7,75,47,109,26.48611111111111,39.16666666666666,106.0,17.5,39.5,106.0,3,31,103,,2016-10-24 07:55:00,"[07:55:00,08:15:00)",1,47,43.0,33.0,1,0
2105,1,2016-09-19,19,42.21532663401885,12.452576707921406,0.7071067811865476,0,6,132,64,7,40.91666666666666,47.66666666666666,6.5,32.0,42.0,6.5,0,37,6,,2016-09-19 06:15:00,"[06:15:00,06:35:00)",2,37,27.0,17.0,1,0
2106,1,2016-09-19,19,42.21532663401885,12.452576707921406,0.7071067811865476,0,6,132,64,7,40.91666666666666,47.66666666666666,6.5,32.0,42.0,6.5,0,37,6,,2016-09-19 06:35:00,"[06:35:00,06:55:00)",2,38,37.0,27.0,1,0
2107,1,2016-09-19,19,42.21532663401885,12.452576707921406,2.8284271247461903,0,6,132,64,12,40.91666666666666,47.66666666666666,10.0,32.0,42.0,10.0,0,37,8,,2016-09-19 06:55:00,"[06:55:00,07:15:00)",2,64,38.0,37.0,1,0
2108,1,2016-09-19,19,42.21532663401885,14.363147287415805,6.363961030678928,0,7,132,121,20,40.91666666666666,105.5,15.5,32.0,106.0,15.5,0,83,11,,2016-09-19 07:15:00,"[07:15:00,07:35:00)",2,83,64.0,38.0,1,0
2109,1,2016-09-19,19,42.21532663401885,14.363147287415805,0.0,0,7,132,121,34,40.91666666666666,105.5,34.0,32.0,106.0,34.0,0,83,34,,2016-09-19 07:35:00,"[07:35:00,07:55:00)",2,97,83.0,64.0,1,0
2110,1,2016-09-19,19,42.21532663401885,14.363147287415805,5.656854249492381,0,7,132,121,44,40.91666666666666,105.5,40.0,32.0,106.0,40.0,0,83,36,,2016-09-19 07:55:00,"[07:55:00,08:15:00)",2,120,97.0,83.0,1,0
2177,1,2016-09-20,20,42.53189680341568,22.41428116179504,4.949747468305833,0,6,125,80,17,40.90277777777778,45.0,13.5,25.5,37.5,13.5,0,23,10,,2016-09-20 06:15:00,"[06:15:00,06:35:00)",2,28,35.0,19.0,2,0
2178,1,2016-09-20,20,42.53189680341568,22.41428116179504,9.899494936611664,0,6,125,80,27,40.90277777777778,45.0,20.0,25.5,37.5,20.0,0,23,13,,2016-09-20 06:35:00,"[06:35:00,06:55:00)",2,42,28.0,35.0,2,0
2179,1,2016-09-20,20,42.53189680341568,22.41428116179504,9.899494936611664,0,6,125,80,30,40.90277777777778,45.0,23.0,25.5,37.5,23.0,0,23,16,,2016-09-20 06:55:00,"[06:55:00,07:15:00)",2,80,42.0,28.0,2,0
2180,1,2016-09-20,20,42.53189680341568,12.237919213112445,8.48528137423857,0,7,125,111,37,40.90277777777778,99.16666666666669,31.0,25.5,102.0,31.0,0,79,25,,2016-09-20 07:15:00,"[07:15:00,07:35:00)",2,79,80.0,42.0,2,0
2181,1,2016-09-20,20,42.53189680341568,12.237919213112445,7.7781745930520225,0,7,125,111,59,40.90277777777778,99.16666666666669,53.5,25.5,102.0,53.5,0,79,48,,2016-09-20 07:35:00,"[07:35:00,07:55:00)",2,103,79.0,80.0,2,0
2182,1,2016-09-20,20,42.53189680341568,12.237919213112445,2.8284271247461903,0,7,125,111,79,40.90277777777778,99.16666666666669,77.0,25.5,102.0,77.0,0,79,75,,2016-09-20 07:55:00,"[07:55:00,08:15:00)",2,101,103.0,79.0,2,0
2249,1,2016-09-21,21,36.92741262012411,18.44631851255601,4.949747468305833,0,6,116,57,22,33.333333333333336,28.33333333333333,18.5,14.0,28.0,18.5,0,8,15,,2016-09-21 06:15:00,"[06:15:00,06:35:00)",2,8,7.0,6.0,3,0
2250,1,2016-09-21,21,36.92741262012411,18.44631851255601,5.656854249492381,0,6,116,57,34,33.333333333333336,28.33333333333333,30.0,14.0,28.0,30.0,0,8,26,,2016-09-21 06:35:00,"[06:35:00,06:55:00)",2,11,8.0,7.0,3,0
2251,1,2016-09-21,21,36.92741262012411,18.44631851255601,6.363961030678928,0,6,116,57,37,33.333333333333336,28.33333333333333,32.5,14.0,28.0,32.5,0,8,28,,2016-09-21 06:55:00,"[06:55:00,07:15:00)",2,34,11.0,8.0,3,0
2252,1,2016-09-21,21,36.92741262012411,26.206869328479506,3.5355339059327378,0,7,116,96,49,33.333333333333336,64.0,46.5,14.0,63.5,46.5,0,36,44,,2016-09-21 07:15:00,"[07:15:00,07:35:00)",2,36,34.0,11.0,3,0
2253,1,2016-09-21,21,36.92741262012411,26.206869328479506,1.4142135623730951,0,7,116,96,70,33.333333333333336,64.0,69.0,14.0,63.5,69.0,0,36,68,,2016-09-21 07:35:00,"[07:35:00,07:55:00)",2,49,36.0,34.0,3,0
2254,1,2016-09-21,21,36.92741262012411,26.206869328479506,3.5355339059327378,0,7,116,96,102,33.333333333333336,64.0,99.5,14.0,63.5,99.5,0,36,97,,2016-09-21 07:55:00,"[07:55:00,08:15:00)",2,38,49.0,36.0,3,0
2321,1,2016-09-22,22,35.682280707579814,12.655697004379752,4.949747468305833,0,6,119,59,18,34.986111111111114,36.16666666666666,14.5,26.0,35.0,14.5,0,21,11,,2016-09-22 06:15:00,"[06:15:00,06:35:00)",2,30,27.0,17.0,4,0
2322,1,2016-09-22,22,35.682280707579814,12.655697004379752,4.242640687119285,0,6,119,59,22,34.986111111111114,36.16666666666666,19.0,26.0,35.0,19.0,0,21,16,,2016-09-22 06:35:00,"[06:35:00,06:55:00)",2,37,30.0,27.0,4,0
2323,1,2016-09-22,22,35.682280707579814,12.655697004379752,1.4142135623730951,0,6,119,59,33,34.986111111111114,36.16666666666666,32.0,26.0,35.0,32.0,0,21,31,,2016-09-22 06:55:00,"[06:55:00,07:15:00)",2,59,37.0,30.0,4,0
2324,1,2016-09-22,22,35.682280707579814,24.449267201015797,8.48528137423857,0,7,119,103,47,34.986111111111114,74.16666666666667,41.0,26.0,75.0,41.0,0,38,35,,2016-09-22 07:15:00,"[07:15:00,07:35:00)",2,79,59.0,37.0,4,0
2325,1,2016-09-22,22,35.682280707579814,24.449267201015797,16.263455967290593,0,7,119,103,65,34.986111111111114,74.16666666666667,53.5,26.0,75.0,53.5,0,38,42,,2016-09-22 07:35:00,"[07:35:00,07:55:00)",2,97,79.0,59.0,4,0
2326,1,2016-09-22,22,35.682280707579814,24.449267201015797,7.071067811865476,0,7,119,103,66,34.986111111111114,74.16666666666667,61.0,26.0,75.0,61.0,0,38,56,,2016-09-22 07:55:00,"[07:55:00,08:15:00)",2,103,97.0,79.0,4,0
2393,1,2016-09-23,23,35.986912940309246,20.656718035544763,2.1213203435596424,0,6,128,70,15,34.111111111111114,35.5,13.5,23.5,32.5,13.5,0,9,12,,2016-09-23 06:15:00,"[06:15:00,06:35:00)",2,37,26.0,22.0,5,0
2394,1,2016-09-23,23,35.986912940309246,20.656718035544763,2.1213203435596424,0,6,128,70,28,34.111111111111114,35.5,26.5,23.5,32.5,26.5,0,9,25,,2016-09-23 06:35:00,"[06:35:00,06:55:00)",2,44,37.0,26.0,5,0
2395,1,2016-09-23,23,35.986912940309246,20.656718035544763,7.7781745930520225,0,6,128,70,29,34.111111111111114,35.5,23.5,23.5,32.5,23.5,0,9,18,,2016-09-23 06:55:00,"[06:55:00,07:15:00)",2,70,44.0,37.0,5,0
2396,1,2016-09-23,23,35.986912940309246,34.121840513079015,14.142135623730953,0,7,128,107,46,34.111111111111114,70.5,36.0,23.5,70.0,36.0,0,36,26,,2016-09-23 07:15:00,"[07:15:00,07:35:00)",2,102,70.0,44.0,5,0
2397,1,2016-09-23,23,35.986912940309246,34.121840513079015,10.606601717798213,0,7,128,107,48,34.111111111111114,70.5,40.5,23.5,70.0,40.5,0,36,33,,2016-09-23 07:35:00,"[07:35:00,07:55:00)",2,95,102.0,70.0,5,0
2398,1,2016-09-23,23,35.986912940309246,34.121840513079015,35.355339059327385,0,7,128,107,93,34.111111111111114,70.5,68.0,23.5,70.0,68.0,0,36,43,,2016-09-23 07:55:00,"[07:55:00,08:15:00)",2,107,95.0,102.0,5,0
2465,1,2016-09-24,24,41.99679313712914,19.56186766816161,2.1213203435596424,0,6,124,84,20,41.625,48.33333333333334,18.5,29.5,44.5,18.5,0,31,17,,2016-09-24 06:15:00,"[06:15:00,06:35:00)",2,31,22.0,18.0,6,1
2466,1,2016-09-24,24,41.99679313712914,19.56186766816161,2.1213203435596424,0,6,124,84,30,41.625,48.33333333333334,28.5,29.5,44.5,28.5,0,31,27,,2016-09-24 06:35:00,"[06:35:00,06:55:00)",2,47,31.0,22.0,6,1
2467,1,2016-09-24,24,41.99679313712914,19.56186766816161,2.8284271247461903,0,6,124,84,37,41.625,48.33333333333334,35.0,29.5,44.5,35.0,0,31,33,,2016-09-24 06:55:00,"[06:55:00,07:15:00)",2,42,47.0,31.0,6,1
2468,1,2016-09-24,24,41.99679313712914,28.51958391468337,20.506096654409877,0,7,124,124,67,41.625,95.83333333333331,52.5,29.5,98.5,52.5,0,56,38,,2016-09-24 07:15:00,"[07:15:00,07:35:00)",2,56,42.0,47.0,6,1
2469,1,2016-09-24,24,41.99679313712914,28.51958391468337,3.5355339059327378,0,7,124,124,69,41.625,95.83333333333331,66.5,29.5,98.5,66.5,0,56,64,,2016-09-24 07:35:00,"[07:35:00,07:55:00)",2,80,56.0,42.0,6,1
2470,1,2016-09-24,24,41.99679313712914,28.51958391468337,28.991378028648448,0,7,124,124,124,41.625,95.83333333333331,103.5,29.5,98.5,103.5,0,56,83,,2016-09-24 07:55:00,"[07:55:00,08:15:00)",2,77,80.0,56.0,6,1
2537,1,2016-09-25,25,38.001837883708774,7.505553499465135,0.7071067811865476,0,6,102,33,19,36.444444444444436,25.66666666666667,18.5,21.5,26.0,18.5,0,18,18,,2016-09-25 06:15:00,"[06:15:00,06:35:00)",2,18,25.0,15.0,7,1
2538,1,2016-09-25,25,38.001837883708774,7.505553499465135,4.242640687119285,0,6,102,33,35,36.444444444444436,25.66666666666667,32.0,21.5,26.0,32.0,0,18,29,,2016-09-25 06:35:00,"[06:35:00,06:55:00)",2,26,18.0,25.0,7,1
2539,1,2016-09-25,25,38.001837883708774,7.505553499465135,0.7071067811865476,0,6,102,33,29,36.444444444444436,25.66666666666667,28.5,21.5,26.0,28.5,0,18,28,,2016-09-25 06:55:00,"[06:55:00,07:15:00)",2,33,26.0,18.0,7,1
2540,1,2016-09-25,25,38.001837883708774,10.016652800877813,4.949747468305833,0,7,102,62,42,36.444444444444436,54.33333333333334,38.5,21.5,58.0,38.5,0,43,35,,2016-09-25 07:15:00,"[07:15:00,07:35:00)",2,43,33.0,26.0,7,1
